year,name,gender,position
2007,John,m,71
2007,Aaron,m,71
2007,Zane,m,72
2007,Chase,m,73
2007,Brodie,m,73
2007,Rhys,m,74
2007,Charles,m,74
2006,Ella,f,1
2006,Emily,f,2
2006,Charlotte,f,3
2006,Chloe,f,4
2006,Mia,f,5
2006,Grace,f,6
2006,Sophie,f,7
2006,Olivia,f,8
2006,Isabella,f,9
2006,Lily,f,10
2006,Jessica,f,11
2006,Sienna,f,12
2006,Hannah,f,13
2006,Sarah,f,14
2006,Emma,f,15
2006,Georgia,f,16
2006,Madison,f,17
2006,Jasmine,f,18
2006,Ava,f,19
2006,Amelia,f,20
2006,Hayley,f,21
2006,Zoe,f,22
2006,Ruby,f,23
2006,Holly,f,24
2006,Jade,f,25
2006,Lucy,f,26
2006,Paige,f,27
2006,Amy,f,27
2006,Chelsea,f,28
2006,Caitlin,f,29
2006,Maddison,f,30
2006,Lilly,f,31
2006,Amber,f,32
2006,Tahlia,f,33
2006,Summer,f,33
2006,Bella,f,34
2006,Kate,f,35
2006,Lauren,f,36
2006,Brooke,f,36
2006,Alyssa,f,37
2006,Isabelle,f,38
2006,Lara,f,39
2006,Sophia,f,40
2006,Abigail,f,40
2006,Molly,f,41
2006,Mackenzie,f,42
2006,Kayla,f,42
2006,Laura,f,43
2006,Jorja,f,43
2006,Abbey,f,44
2006,Claire,f,44
2006,Samantha,f,45
2006,Elizabeth,f,46
2006,Imogen,f,46
2006,Brianna,f,47
2006,Madeline,f,48
2006,Eva,f,49
2006,Dakota,f,49
2006,Layla,f,50
2006,Matilda,f,51
2006,Mikayla,f,52
2006,Stephanie,f,53
2006,Alice,f,53
2006,Ebony,f,53
2006,Zara,f,54
2006,Skye,f,54
2006,Taylah,f,54
2006,Abby,f,54
2006,Ellie,f,55
2006,Erin,f,55
2006,Tia,f,56
2006,Katie,f,57
2006,Maya,f,58
2006,Gabrielle,f,58
2006,Bianca,f,58
2006,Tayla,f,59
2006,Keira,f,60
2006,Kiara,f,60
2006,Alexandra,f,61
2006,Phoebe,f,62
2006,Piper,f,62
2006,Alexis,f,62
2006,Rebecca,f,63
2006,Gemma,f,63
2006,Evie,f,64
2006,Ashlee,f,65
2006,Scarlett,f,66
2006,Makayla,f,66
2006,Trinity,f,67
2006,Kaitlyn,f,67
2006,Kirra,f,67
2006,Charli,f,67
2006,Ashley,f,67
2006,Ashleigh,f,67
2006,Savannah,f,68
2006,Taylor,f,68
2006,Katelyn,f,68
2006,Natalie,f,69
2006,Annabelle,f,69
2006,Bethany,f,69
2006,Jack,m,1
2006,Lachlan,m,2
2006,Joshua,m,3
2006,William,m,4
2006,Thomas,m,5
2006,Ethan,m,6
2006,Ryan,m,7
2006,Samuel,m,8
2006,Cooper,m,9
2006,Matthew,m,10
2006,Noah,m,11
2006,Liam,m,12
2006,Riley,m,13
2006,Benjamin,m,14
2006,James,m,15
2006,Daniel,m,16
2006,Jacob,m,17
2006,Alexander,m,18
2006,Harrison,m,19
2006,Nicholas,m,20
2006,Luke,m,21
2006,Connor,m,22
2006,Jackson,m,23
2006,Bailey,m,24
2006,Dylan,m,25
2006,Mitchell,m,26
2006,Jordan,m,27
2006,Jake,m,28
2006,Blake,m,29
2006,Oliver,m,30
2006,Jayden,m,31
2006,Hayden,m,32
2006,Seth,m,33
2006,Max,m,34
2006,Lucas,m,35
2006,Zachary,m,36
2006,Tyler,m,36
2006,Isaac,m,37
2006,Charlie,m,38
2006,Caleb,m,39
2006,Harry,m,40
2006,Michael,m,41
2006,Joseph,m,42
2006,Xavier,m,43
2006,Cody,m,44
2006,Kai,m,45
2006,Logan,m,46
2006,Nathan,m,47
2006,Alex,m,47
2006,Jesse,m,48
2006,Angus,m,49
2006,Hunter,m,50
2006,Jett,m,51
2006,Cameron,m,52
2006,Patrick,m,53
2006,Oscar,m,54
2006,Andrew,m,55
2006,Elijah,m,56
2006,Corey,m,57
2006,Dominic,m,58
2006,Sebastian,m,59
2006,Christopher,m,59
2006,Toby,m,60
2006,Christian,m,61
2006,Declan,m,62
2006,Aiden,m,63
2006,Adam,m,64
2006,Zane,m,65
2006,Kyle,m,65
2006,Levi,m,66
2006,Flynn,m,66
2006,Callum,m,66
2006,Aidan,m,66
2006,Joel,m,67
2006,Brodie,m,67
2006,Zac,m,68
2006,Mason,m,68
2006,Henry,m,68
2006,Finn,m,69
2006,David,m,70
2006,Jai,m,71
2006,Darcy,m,71
2006,Ashton,m,72
2006,Brock,m,73
2006,John,m,74
2006,Brandon,m,75
2006,Beau,m,76
2006,Tyson,m,77
2006,Hamish,m,77
2006,Tristan,m,78
2006,Lincoln,m,79
2006,Brayden,m,79
2006,Tom,m,80
2006,Sean,m,81
2006,Rhys,m,82
2006,Robert,m,83
2006,Byron,m,83
2006,Anthony,m,83
2006,Charles,m,83
2006,Sam,m,84
2006,Will,m,84
2006,Jonathan,m,84
